path,cluster,bg_frac,p1,p50,p99,grad_mean,grad_tail,var_med,var_iqr,spec_slope
001794.npy,0,0.005142,0.068039,0.803922,0.882353,0.061397,6.377535,0.001266,0.023768,-1.188561
001795.npy,1,0.003189,0.074510,0.800000,0.882353,0.065408,6.010535,0.001351,0.034336,-1.183435
001796.npy,0,0.020676,0.043137,0.133333,0.450980,0.026371,5.851061,0.001001,0.001333,-1.342316
001797.npy,0,0.044235,0.031373,0.186275,0.949020,0.032029,9.587031,0.000697,0.004698,-1.432506
001798.npy,0,0.048706,0.035294,0.149020,0.949020,0.044683,6.982542,0.002597,0.008955,-1.328922
001799.npy,0,0.056686,0.027451,0.184314,0.952941,0.033172,9.404154,0.000765,0.005052,-1.429055
001800.npy,0,0.070389,0.011765,0.219608,0.866667,0.020373,4.739571,0.000944,0.001867,-1.667372
001801.npy,0,0.045456,0.027451,0.266667,0.819608,0.008756,3.497914,0.000107,0.000307,-1.467875
001802.npy,0,0.039566,0.035294,0.262745,0.815686,0.008302,3.381540,0.000149,0.000248,-1.478549
001803.npy,0,0.043030,0.031373,0.250980,0.796078,0.008072,3.643781,0.000125,0.000246,-1.473097
001804.npy,0,0.000107,0.319020,0.850980,0.976471,0.011121,11.547806,0.000074,0.000585,-1.599445
001805.npy,0,0.000275,0.168627,0.509804,0.819608,0.045950,4.769017,0.004926,0.009809,-1.486552
001806.npy,0,0.000275,0.168627,0.482353,0.819608,0.045536,4.885657,0.004857,0.009527,-1.486791
001807.npy,0,0.000275,0.168627,0.462745,0.815686,0.044699,4.962378,0.004764,0.009678,-1.485462
001808.npy,0,0.022995,0.023529,0.521569,0.960784,0.041182,6.577112,0.003149,0.014973,-1.836693
001809.npy,0,0.587311,0.003922,0.011765,0.584314,0.012016,7.438698,0.000035,0.000763,-1.572756
001810.npy,0,0.612885,0.003922,0.011765,0.572549,0.011940,10.150373,0.000012,0.000745,-1.626476
001811.npy,0,0.596832,0.003922,0.011765,0.380392,0.010194,11.888778,0.000008,0.000340,-1.679151
001812.npy,0,0.025864,0.039216,0.294118,0.901961,0.041364,5.499588,0.003152,0.010706,-1.341758
001813.npy,1,0.003174,0.074510,0.431373,0.921569,0.069409,4.173194,0.011975,0.016949,-1.413725
001814.npy,1,0.002151,0.082353,0.447059,0.937255,0.071893,4.137069,0.012414,0.018877,-1.393413
001815.npy,0,0.000061,0.200000,0.505882,0.929412,0.058887,4.161759,0.008752,0.013108,-1.418273
001816.npy,0,0.050476,0.007843,0.435294,0.972549,0.039119,6.235799,0.002645,0.008599,-1.578310
001817.npy,0,0.354141,0.003922,0.137255,0.788235,0.020556,4.499347,0.000677,0.001480,-1.361623
001818.npy,0,0.306122,0.003922,0.168627,0.776471,0.021845,4.416416,0.000824,0.001844,-1.425283
001819.npy,0,0.304291,0.003922,0.164706,0.807843,0.023057,4.232462,0.000855,0.001793,-1.379261
001820.npy,1,0.003769,0.105882,0.639216,0.917647,0.070744,4.633162,0.006473,0.025068,-1.160327
001821.npy,0,0.018311,0.027451,0.458824,0.898039,0.068358,4.239125,0.009856,0.014687,-1.171063
001822.npy,1,0.018173,0.027451,0.458824,0.898039,0.071894,4.112987,0.010230,0.016064,-1.150109
001823.npy,0,0.013580,0.039216,0.552941,0.945098,0.061487,4.671556,0.007608,0.014613,-1.177683
001824.npy,0,0.397278,0.003922,0.188235,0.741176,0.026294,8.476986,0.000541,0.002658,-1.241407
001825.npy,0,0.954559,0.000000,0.011765,0.572549,0.006371,13.513788,0.000019,0.000015,-1.576418
001826.npy,0,0.976135,0.000000,0.015686,0.180392,0.005529,9.036567,0.000024,0.000016,-1.466096
001827.npy,0,0.990997,0.000000,0.015686,0.039216,0.005204,3.196871,0.000029,0.000018,-1.147109
001828.npy,0,0.108047,0.027451,0.490196,0.705882,0.030159,3.774260,0.001690,0.002393,-0.959356
001829.npy,0,0.007843,0.054902,0.482353,0.882353,0.042301,7.251879,0.003158,0.017563,-1.462477
001830.npy,0,0.007202,0.058824,0.466667,0.882353,0.042947,6.969149,0.003617,0.017320,-1.466376
001831.npy,0,0.006149,0.062745,0.462745,0.890196,0.044314,6.629806,0.004289,0.017882,-1.463555
001832.npy,1,0.006226,0.070588,0.407843,0.862745,0.093006,3.078157,0.013068,0.009775,-0.993101
001833.npy,0,0.194550,0.011765,0.145098,0.717647,0.056864,4.905333,0.007873,0.015388,-1.238146
001834.npy,0,0.185150,0.011765,0.152941,0.721569,0.057755,4.883622,0.007962,0.016196,-1.241567
001835.npy,0,0.149353,0.011765,0.172549,0.737255,0.061434,4.792391,0.008864,0.016640,-1.234631
001836.npy,0,0.058975,0.019608,0.294118,0.760784,0.063421,4.382937,0.007103,0.008572,-1.026377
001837.npy,0,0.052475,0.007843,0.270588,0.654902,0.042556,5.941687,0.002654,0.007748,-1.137240
001838.npy,0,0.052399,0.007843,0.270588,0.654902,0.042595,5.939569,0.002669,0.007813,-1.137530
001839.npy,0,0.053574,0.007843,0.239216,0.815686,0.050039,5.543564,0.004455,0.014468,-1.171354
001840.npy,0,0.027222,0.019608,0.584314,0.882353,0.032990,9.550297,0.000187,0.007790,-1.257710
001841.npy,0,0.012939,0.047059,0.172549,0.956863,0.027390,6.238354,0.000731,0.002963,-1.436882
001842.npy,0,0.012695,0.047059,0.172549,0.952941,0.025694,5.874465,0.000664,0.002434,-1.436315
001843.npy,0,0.007690,0.050980,0.172549,0.819608,0.023285,5.598495,0.000563,0.001755,-1.302573
001844.npy,0,0.010803,0.047059,0.600000,0.870588,0.038664,3.781700,0.002807,0.003296,-1.440574
001845.npy,0,0.007309,0.050980,0.192157,0.490196,0.021031,6.534173,0.000502,0.000658,-1.223935
001846.npy,0,0.005447,0.058824,0.188235,0.498039,0.021812,6.630359,0.000532,0.000746,-1.203858
001847.npy,0,0.005005,0.058824,0.207843,0.521569,0.022559,6.519371,0.000579,0.000799,-1.212749
001848.npy,1,0.408905,0.000000,0.090196,0.874510,0.097884,5.001720,0.022623,0.049433,-1.061905
001849.npy,0,0.000061,0.321569,0.650980,0.886275,0.020755,2.916417,0.000788,0.000782,-1.295023
001850.npy,0,0.000076,0.313726,0.650980,0.894118,0.021252,2.936519,0.000826,0.000811,-1.295066
001851.npy,0,0.003677,0.074510,0.486275,0.898039,0.023047,2.858685,0.000988,0.001023,-1.353892
001852.npy,0,0.005035,0.117647,0.823529,0.972549,0.020274,5.797098,0.000487,0.000920,-1.281940
001853.npy,0,0.004288,0.125490,0.411765,0.941176,0.025865,4.700776,0.001027,0.002331,-1.580353
001854.npy,0,0.010391,0.047059,0.423529,0.929412,0.023523,4.984323,0.000932,0.002295,-1.662007
001855.npy,0,0.005844,0.090196,0.439216,0.937255,0.024784,4.875080,0.001049,0.002334,-1.640306
001856.npy,0,0.209045,0.007843,0.192157,0.772549,0.011543,6.126315,0.000100,0.000213,-1.484923
001857.npy,0,0.011261,0.047059,0.490196,0.937255,0.010994,8.033451,0.000108,0.000564,-1.633958
001858.npy,0,0.006348,0.054902,0.815686,0.956863,0.014509,5.124037,0.000250,0.000719,-1.611076
001859.npy,0,0.020569,0.039216,0.494118,0.941176,0.009435,6.978323,0.000091,0.000305,-1.630896
001860.npy,0,0.058502,0.007843,0.392157,0.956863,0.013494,2.821396,0.000297,0.000206,-1.353617
001861.npy,0,0.000351,0.125490,0.474510,0.878431,0.024138,2.720405,0.000792,0.000386,-1.032012
001862.npy,0,0.001755,0.149020,0.505882,0.866667,0.024753,2.772089,0.000814,0.000362,-1.069169
001863.npy,0,0.010025,0.047059,0.509804,0.870588,0.025135,2.729245,0.000862,0.000410,-1.134894
001864.npy,0,0.004257,0.062745,0.419608,0.874510,0.074365,4.534035,0.006727,0.012848,-1.086661
001865.npy,0,0.008820,0.054902,0.462745,0.807843,0.015596,3.347700,0.000400,0.000545,-1.397149
001866.npy,0,0.008820,0.050980,0.462745,0.819608,0.015013,3.398272,0.000371,0.000488,-1.415942
001867.npy,0,0.005707,0.062745,0.466667,0.819608,0.015336,3.326747,0.000403,0.000549,-1.415609
001868.npy,0,0.007965,0.054902,0.462745,0.909804,0.032525,3.999913,0.002843,0.006142,-1.782153
001869.npy,0,0.002029,0.086275,0.549020,0.956863,0.023101,4.517786,0.001368,0.002398,-1.685235
001870.npy,0,0.002167,0.082353,0.580392,0.956863,0.024746,4.723124,0.001546,0.002928,-1.708931
001871.npy,0,0.002319,0.082353,0.541176,0.949020,0.023242,4.504688,0.001365,0.002395,-1.685055
001872.npy,1,0.021362,0.035294,0.254902,0.921569,0.108597,3.771412,0.016244,0.019709,-0.894240
001873.npy,1,0.198380,0.015686,0.160784,0.749020,0.079151,4.846510,0.008944,0.017145,-1.038292
001874.npy,1,0.197388,0.015686,0.164706,0.749020,0.079787,4.814208,0.009235,0.017184,-1.046231
001875.npy,1,0.147705,0.015686,0.180392,0.756863,0.085428,4.664711,0.010275,0.016999,-1.024566
001876.npy,0,0.011383,0.047059,0.392157,0.941176,0.033962,5.405934,0.001777,0.004949,-1.395359
001877.npy,0,0.085632,0.015686,0.247059,0.866667,0.011782,2.834153,0.000191,0.000395,-1.323726
001878.npy,0,0.067810,0.019608,0.337255,0.894118,0.014102,2.811870,0.000306,0.000831,-1.327373
001879.npy,0,0.081024,0.019608,0.262745,0.894118,0.012542,2.831465,0.000222,0.000445,-1.313558
001880.npy,0,0.002548,0.086275,0.729412,0.960784,0.043171,4.064810,0.004324,0.007793,-1.576314
001881.npy,0,0.000961,0.184314,0.588235,0.949020,0.047121,3.813437,0.005494,0.008646,-1.578602
001882.npy,0,0.000717,0.203922,0.596078,0.968627,0.046071,3.900781,0.004852,0.008199,-1.606031
001883.npy,0,0.000900,0.200000,0.592157,0.964706,0.046193,3.880898,0.005215,0.008827,-1.599281
001884.npy,0,0.001099,0.807843,0.866667,0.921569,0.004309,2.913779,0.000017,0.000013,-1.316465
001885.npy,0,0.002426,0.372549,0.890196,0.952941,0.005123,12.786600,0.000015,0.000014,-1.379726
001886.npy,0,0.005219,0.094118,0.882353,0.949020,0.007982,18.093752,0.000016,0.000014,-1.423420
001887.npy,0,0.005417,0.105882,0.890196,0.960784,0.007237,16.746891,0.000016,0.000014,-1.408720
001888.npy,0,0.150101,0.003922,0.164706,0.815686,0.061588,4.897087,0.007933,0.019295,-1.231758
001889.npy,0,0.006775,0.058824,0.600000,0.976471,0.015761,4.135602,0.000561,0.001319,-1.588537
001890.npy,0,0.006683,0.058824,0.592157,0.976471,0.016814,3.918421,0.000647,0.001339,-1.569639
001891.npy,0,0.007629,0.054902,0.603922,0.972549,0.015668,4.144979,0.000552,0.001358,-1.587356
001892.npy,0,0.008560,0.066667,0.650980,0.760784,0.025332,10.818771,0.000009,0.003094,-1.057773
001893.npy,0,0.017441,0.027451,0.494118,0.788235,0.045957,7.998252,0.001131,0.016585,-1.251851
001894.npy,0,0.017838,0.019608,0.439216,0.786863,0.041189,8.862020,0.000558,0.013146,-1.254584
001895.npy,0,0.019928,0.015686,0.411765,0.792157,0.037096,9.803865,0.000450,0.010588,-1.265327
001896.npy,0,0.029999,0.023529,0.572549,0.952941,0.031379,3.326283,0.003571,0.007957,-1.652011
001897.npy,0,0.000519,0.105882,0.505882,0.827451,0.038597,2.480947,0.001845,0.000595,-0.811649
001898.npy,0,0.000031,0.133333,0.501961,0.823529,0.037161,2.479909,0.001749,0.000516,-0.829923
001899.npy,0,0.000122,0.125490,0.537255,0.862745,0.038525,2.487149,0.001876,0.000547,-0.825243
001900.npy,0,0.051636,0.035294,0.227451,0.941176,0.024998,7.141407,0.001006,0.006032,-1.756452
001901.npy,0,0.086105,0.011765,0.160784,0.968627,0.020126,7.542151,0.000327,0.003457,-1.809094
001902.npy,0,0.102051,0.007843,0.137255,0.835294,0.019158,7.540761,0.000334,0.003092,-1.751958
001903.npy,0,0.092575,0.011765,0.152941,0.968627,0.018736,7.640028,0.000245,0.002881,-1.785516
001904.npy,0,0.013916,0.043137,0.576471,0.913725,0.031916,6.691720,0.001362,0.005881,-1.535122
001905.npy,0,0.002808,0.094118,0.741176,0.949020,0.027281,7.188701,0.000891,0.005649,-1.744967
001906.npy,0,0.002518,0.125490,0.831373,0.964706,0.021353,7.723535,0.000413,0.002258,-1.739075
001907.npy,0,0.002655,0.133333,0.835294,0.952941,0.019573,8.175275,0.000340,0.001861,-1.678717
001908.npy,1,0.010590,0.047059,0.486275,0.956863,0.118404,3.127067,0.023000,0.024790,-1.082246
001909.npy,0,0.012711,0.039216,0.207843,0.529412,0.026154,5.878394,0.001201,0.002369,-1.427038
001910.npy,0,0.019913,0.019608,0.203922,0.555490,0.031002,6.133002,0.001478,0.002957,-1.329405
001911.npy,0,0.006134,0.066667,0.223529,0.549020,0.026368,5.453986,0.001320,0.002300,-1.440484
001912.npy,1,0.004868,0.062745,0.419608,0.898039,0.102668,3.044015,0.022977,0.017582,-1.194766
001913.npy,0,0.041595,0.031373,0.137255,0.768627,0.059487,4.408113,0.004812,0.014055,-1.152610
001914.npy,0,0.041153,0.031373,0.137255,0.772549,0.059821,4.424654,0.004946,0.014498,-1.156250
001915.npy,0,0.037231,0.035294,0.137255,0.780392,0.057998,4.583611,0.003546,0.013139,-1.134660
001916.npy,1,0.000961,0.160784,0.635294,0.909804,0.086309,3.545393,0.010230,0.011317,-1.008300
001917.npy,0,0.045822,0.003922,0.266667,0.854902,0.053611,4.555663,0.004053,0.006358,-1.260859
001918.npy,0,0.040283,0.003922,0.254902,0.654902,0.047591,4.403819,0.003530,0.004460,-1.235725
001919.npy,0,0.043243,0.003922,0.262745,0.901961,0.054173,4.489460,0.004277,0.006854,-1.299545
001920.npy,0,0.041779,0.031373,0.160784,0.752941,0.032304,5.216468,0.002168,0.006784,-1.674297
001921.npy,0,0.013947,0.043137,0.647059,0.949020,0.053560,4.531957,0.004315,0.009188,-1.243275
001922.npy,0,0.011810,0.047059,0.698039,0.949020,0.052460,4.473999,0.004555,0.009033,-1.239528
001923.npy,0,0.012238,0.047059,0.694118,0.949020,0.052380,4.467537,0.004528,0.009031,-1.239477
001924.npy,0,0.000671,0.090196,0.384314,0.972549,0.049147,4.290154,0.004736,0.008878,-1.518563
001925.npy,0,0.000046,0.519020,0.882353,0.996078,0.060269,2.651118,0.004061,0.000691,-0.643198
001926.npy,0,0.000046,0.678431,0.894118,0.996078,0.055162,2.337651,0.003491,0.000548,-0.567935
001927.npy,0,0.000046,0.545098,0.890196,0.996078,0.057057,2.554386,0.003643,0.000603,-0.648426
001928.npy,1,0.152466,0.003922,0.462745,0.854902,0.072232,3.795801,0.010858,0.014629,-1.078273
001929.npy,0,0.001984,0.090196,0.329412,0.729412,0.062644,3.286530,0.006628,0.007418,-1.170170
001930.npy,0,0.002029,0.090196,0.329412,0.729412,0.062662,3.285673,0.006675,0.007428,-1.170104
001931.npy,0,0.001999,0.098039,0.337255,0.729412,0.062800,3.278368,0.006608,0.007099,-1.163855
001932.npy,0,0.000702,0.180392,0.470588,0.952941,0.023799,9.326739,0.000203,0.002558,-1.360963
001933.npy,0,0.000473,0.137255,0.529412,0.874510,0.032135,2.489799,0.001279,0.000370,-0.901070
001934.npy,0,0.000259,0.149020,0.525490,0.862745,0.033423,2.486223,0.001394,0.000394,-0.885368
001935.npy,0,0.000183,0.223529,0.600000,0.894118,0.028481,2.494649,0.001014,0.000301,-0.931976
001936.npy,0,0.000061,0.407843,0.827451,0.968627,0.023263,6.694189,0.000843,0.002706,-1.369600
001937.npy,0,0.000229,0.149020,0.521569,0.870588,0.047272,2.478923,0.002656,0.000641,-0.637601
001938.npy,0,0.000076,0.196078,0.525490,0.874510,0.040897,2.475055,0.001983,0.000496,-0.683742
001939.npy,0,0.000137,0.188235,0.517647,0.866667,0.040884,2.487001,0.001977,0.000504,-0.682578
001940.npy,0,0.001663,0.101961,0.301961,0.811765,0.038617,6.601905,0.000071,0.009109,-0.997326
001941.npy,0,0.150543,0.011765,0.164706,0.603922,0.076471,3.214208,0.008736,0.008305,-0.947436
001942.npy,0,0.222473,0.007843,0.121569,0.552941,0.068264,3.535570,0.007429,0.008499,-0.960515
001943.npy,0,0.225540,0.007843,0.121569,0.539804,0.068114,3.541548,0.007581,0.008479,-0.937007
001944.npy,0,0.005783,0.066667,0.384314,0.870588,0.042167,4.067084,0.003825,0.005397,-1.329723
001945.npy,0,0.001953,0.070588,0.282353,0.807843,0.049858,5.748649,0.003683,0.008451,-1.349042
001946.npy,0,0.003555,0.066667,0.298039,0.807843,0.048501,5.859487,0.003362,0.008220,-1.354005
001947.npy,0,0.004257,0.066667,0.262745,0.807843,0.053734,5.568889,0.004286,0.010472,-1.312275
001948.npy,0,0.000687,0.121569,0.411765,0.886275,0.054582,5.011056,0.004935,0.010083,-1.124515
001949.npy,0,0.353104,0.007843,0.239216,0.850980,0.036124,5.434671,0.002864,0.008936,-1.662849
001950.npy,0,0.399399,0.007843,0.105882,0.843137,0.035207,6.074088,0.001844,0.009110,-1.638960
001951.npy,0,0.411697,0.007843,0.090196,0.847059,0.035012,6.251574,0.001560,0.008936,-1.635307
001952.npy,1,0.004211,0.066667,0.498039,0.925490,0.081096,3.971812,0.010397,0.016882,-1.135761
001953.npy,0,0.598373,0.011765,0.043137,0.258824,0.011525,10.431797,0.000145,0.000304,-1.271303
001954.npy,0,0.597305,0.011765,0.043137,0.258824,0.011565,10.406981,0.000151,0.000324,-1.271095
001955.npy,0,0.517838,0.007843,0.047059,0.584314,0.014589,11.662430,0.000170,0.000478,-1.322126
001956.npy,0,0.002502,0.082353,0.345098,0.882353,0.069977,4.577150,0.006283,0.014625,-1.059673
001957.npy,0,0.001068,0.094118,0.415686,0.905882,0.025798,2.489683,0.000881,0.000340,-1.000082
001958.npy,0,0.005630,0.050980,0.305882,0.882353,0.025481,2.473202,0.000875,0.000346,-0.999054
001959.npy,0,0.000504,0.137255,0.403922,0.913725,0.025797,2.492049,0.000890,0.000318,-0.993138
001960.npy,0,0.058929,0.015686,0.376471,0.980392,0.022460,10.062792,0.000336,0.000363,-1.497386
001961.npy,0,0.204681,0.007843,0.188235,0.968627,0.020725,10.238717,0.000175,0.001855,-1.631663
001962.npy,0,0.237610,0.007843,0.101961,0.968627,0.022517,10.447277,0.000201,0.002444,-1.611140
001963.npy,0,0.226486,0.007843,0.149020,0.960784,0.019095,10.680723,0.000204,0.000919,-1.593337
001964.npy,0,0.000824,0.109804,0.513726,0.941176,0.063476,3.754436,0.006707,0.008696,-1.242061
001965.npy,0,0.001129,0.082353,0.576471,0.984314,0.041196,4.010740,0.003874,0.007899,-1.537426
001966.npy,0,0.000046,0.145098,0.564706,0.964706,0.036972,3.903308,0.003216,0.005611,-1.524953
001967.npy,0,0.001266,0.082353,0.576471,0.972549,0.039107,4.011970,0.003627,0.006687,-1.532883
001968.npy,0,0.000092,0.090196,0.164706,0.780392,0.012699,4.533780,0.000095,0.000271,-1.483829
001969.npy,0,0.000092,0.203922,0.682353,0.925490,0.028435,2.977149,0.001092,0.000949,-1.127463
001970.npy,0,0.000015,0.239216,0.709804,0.921569,0.026887,2.961456,0.000945,0.000785,-1.109163
001971.npy,0,0.000061,0.227451,0.686275,0.937255,0.027967,2.975349,0.001058,0.000994,-1.140202
001972.npy,1,0.060425,0.031373,0.250980,0.827451,0.089912,4.651109,0.018590,0.040841,-1.075340
001973.npy,0,0.463257,0.003922,0.050980,0.976471,0.046803,10.061432,0.000200,0.018837,-1.182429
001974.npy,0,0.475494,0.003922,0.050980,0.972549,0.042640,10.777089,0.000190,0.004620,-1.186584
001975.npy,0,0.476776,0.003922,0.050980,0.964706,0.035268,12.647382,0.000153,0.000641,-1.188889
001976.npy,1,0.028625,0.000000,0.831373,0.996078,0.098489,5.877128,0.031259,0.070293,-0.839868
001977.npy,0,0.000015,0.345098,0.603922,0.827451,0.078762,2.518364,0.006722,0.002420,-0.358525
001978.npy,0,0.000015,0.345098,0.588235,0.803922,0.075904,2.507875,0.006196,0.001924,-0.346555
001979.npy,0,0.000015,0.337255,0.592157,0.811765,0.078459,2.482164,0.006661,0.002223,-0.344322
001980.npy,0,0.305084,0.000000,0.152941,0.964706,0.027078,10.655850,0.000444,0.003326,-1.525915
001981.npy,0,0.006760,0.062745,0.662745,0.996078,0.054769,4.671197,0.009806,0.022575,-1.661062
001982.npy,0,0.011612,0.047059,0.635294,0.996078,0.054976,4.723104,0.008829,0.021137,-1.701124
001983.npy,0,0.006454,0.062745,0.690196,0.996078,0.052900,4.784234,0.009031,0.020660,-1.658212
001984.npy,0,0.021606,0.039216,0.639216,0.921569,0.021107,9.655596,0.000431,0.001254,-1.614817
001985.npy,0,0.007797,0.066667,0.654902,0.925490,0.017537,6.723229,0.000510,0.000828,-1.464786
001986.npy,0,0.008331,0.062745,0.639216,0.898039,0.016158,6.691884,0.000474,0.000656,-1.467983
001987.npy,0,0.007645,0.070588,0.658824,0.929412,0.017648,6.778208,0.000470,0.000661,-1.468667
001988.npy,0,0.005966,0.126863,0.929412,0.976471,0.008482,16.877932,0.000016,0.000095,-1.550675
001989.npy,0,0.016769,0.039216,0.564706,0.960784,0.008879,7.192042,0.000043,0.000236,-1.595895
001990.npy,0,0.008041,0.054902,0.592157,0.976471,0.009197,6.825814,0.000060,0.000499,-1.588187
001991.npy,0,0.007141,0.054902,0.596078,0.976471,0.008931,6.837842,0.000052,0.000440,-1.596359
001992.npy,0,0.000229,0.894118,0.913725,0.956863,0.003551,2.760915,0.000010,0.000008,-1.268029
001993.npy,0,0.006439,0.064118,0.321569,0.819608,0.064034,3.927122,0.006375,0.006988,-1.129877
001994.npy,0,0.018433,0.015686,0.298039,0.768627,0.061638,4.064526,0.006087,0.007351,-1.151009
001995.npy,0,0.006699,0.066667,0.325490,0.949020,0.065303,4.001009,0.006533,0.008212,-1.172606
001996.npy,1,0.023087,0.039216,0.396078,0.882353,0.063594,3.449698,0.019071,0.031014,-1.604788
001997.npy,0,0.003098,0.062745,0.247059,0.874510,0.035864,6.552708,0.000659,0.002077,-1.412149
001998.npy,0,0.016449,0.043137,0.227451,0.870588,0.036692,6.410030,0.000674,0.004198,-1.464775
001999.npy,0,0.007706,0.050980,0.243137,0.874510,0.036326,6.436598,0.000680,0.003818,-1.439754
002000.npy,1,0.000610,0.078431,0.400000,0.862745,0.065257,4.838454,0.007829,0.020331,-1.040284
002001.npy,0,0.000702,0.074510,0.537255,0.831373,0.032129,2.649680,0.001428,0.000662,-1.092563
002002.npy,0,0.000717,0.074510,0.498039,0.894118,0.028687,2.659252,0.001151,0.000493,-1.098921
002003.npy,0,0.000748,0.066667,0.486275,0.862745,0.028747,2.674050,0.001156,0.000499,-1.110825
002004.npy,0,0.006409,0.058824,0.286275,0.862745,0.023742,2.586720,0.000714,0.000432,-1.043275
002005.npy,0,0.352356,0.000000,0.078431,0.501961,0.058613,4.618005,0.006313,0.009394,-0.967529
002006.npy,0,0.296829,0.000000,0.094118,0.533333,0.066793,4.298984,0.007786,0.010524,-0.914352
002007.npy,0,0.352066,0.000000,0.078431,0.501961,0.058648,4.619136,0.006276,0.009428,-0.967599
002008.npy,0,0.000244,0.125490,0.666667,0.890196,0.035418,7.427226,0.001086,0.008034,-1.233867
002009.npy,0,0.000046,0.207843,0.741176,0.925490,0.017706,9.159565,0.000419,0.000604,-1.365963
